name,architecture,variant_family,regime,dict_size,topk,exclusive_pct,exclusive_pct_label,model_side,metric_family,stage,value
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,tool_correctness,post,46.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,tool_correctness,post,3.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,format_accuracy,delta,26.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,format_accuracy,delta,0.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,overall_score,delta,0.8
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,overall_score,delta,0.06
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,tool_correctness,delta,27.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,tool_correctness,delta,3.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,format_accuracy,pre,19.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,format_accuracy,pre,0.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,overall_score,pre,-0.43
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,overall_score,pre,-1.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,tool_correctness,pre,19.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,tool_correctness,pre,0.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,format_accuracy,post,49.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,format_accuracy,post,0.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,overall_score,post,0.49
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,overall_score,post,-0.94
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,tool_correctness,post,50.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,tool_correctness,post,3.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,format_accuracy,delta,30.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,format_accuracy,delta,0.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,overall_score,delta,0.92
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,overall_score,delta,0.06
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,tool_correctness,delta,31.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,tool_correctness,delta,3.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,format_accuracy,post,83.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,overall_score,post,1.49
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,overall_score,post,-1.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,tool_correctness,post,83.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,tool_correctness,post,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,format_accuracy,delta,64.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,overall_score,delta,1.92
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,overall_score,delta,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,tool_correctness,delta,64.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,tool_correctness,delta,0.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,format_accuracy,post,41.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,overall_score,post,0.27
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,overall_score,post,-0.88
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,tool_correctness,post,43.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,tool_correctness,post,6.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,format_accuracy,delta,22.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,overall_score,delta,0.7
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,overall_score,delta,0.12
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,tool_correctness,delta,24.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,tool_correctness,delta,6.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,format_accuracy,post,52.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,overall_score,post,0.56
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,overall_score,post,-0.82
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,tool_correctness,post,52.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,tool_correctness,post,9.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,format_accuracy,delta,33.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,overall_score,delta,0.99
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,overall_score,delta,0.18
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,tool_correctness,delta,33.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,tool_correctness,delta,9.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,format_accuracy,post,44.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,overall_score,post,0.32
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,overall_score,post,-0.84
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,tool_correctness,post,44.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,tool_correctness,post,8.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,format_accuracy,delta,25.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,overall_score,delta,0.75
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,overall_score,delta,0.16
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,tool_correctness,delta,25.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,tool_correctness,delta,8.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,A,format_accuracy,post,56.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,A,overall_score,post,0.7
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,B,overall_score,post,-0.6
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,A,tool_correctness,post,57.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,B,tool_correctness,post,20.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,A,format_accuracy,delta,37.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,A,overall_score,delta,1.13
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,B,overall_score,delta,0.4
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,A,tool_correctness,delta,38.0
antebe1/dfc-D8k-excl10-k45,DFC,DFC,DFC penalized-exclusive,8192,45,0.1,10%,B,tool_correctness,delta,20.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,A,format_accuracy,post,54.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,A,overall_score,post,0.6
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,B,overall_score,post,-0.96
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,A,tool_correctness,post,53.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,B,tool_correctness,post,2.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,A,format_accuracy,delta,35.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,A,overall_score,delta,1.03
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,B,overall_score,delta,0.04
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,A,tool_correctness,delta,34.0
antebe1/dfc-D8k-excl10-k90,DFC,DFC,DFC penalized-exclusive,8192,90,0.1,10%,B,tool_correctness,delta,2.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,A,format_accuracy,post,56.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,A,overall_score,post,0.68
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,B,overall_score,post,-0.88
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,A,tool_correctness,post,56.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,B,tool_correctness,post,6.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,A,format_accuracy,delta,37.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,A,overall_score,delta,1.11
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,B,overall_score,delta,0.12
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,A,tool_correctness,delta,37.0
antebe1/dfc-D8k-excl3-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.03,3%,B,tool_correctness,delta,6.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,A,format_accuracy,post,49.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,A,overall_score,post,0.47
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,B,overall_score,post,-0.88
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,A,tool_correctness,post,49.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,B,tool_correctness,post,6.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,A,format_accuracy,delta,30.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,A,overall_score,delta,0.9
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,B,overall_score,delta,0.12
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,A,tool_correctness,delta,30.0
antebe1/dfc-D8k-excl3-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.03,3%,B,tool_correctness,delta,6.0
antebe1/dfc-D8k-excl3-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.03,3%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl3-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.03,3%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl3-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.03,3%,A,overall_score,pre,-0.43
